id,subset,source_url,source_domain,crawl_type,source_description,topic,question_type,license,license_status,license_terms_url
41f32cdd4481d040cacbb84df98fb1c7f17c2ec06a8efd05c2c4caccbee68fd7,text,https://ocw.mit.edu/courses/3-012-fundamentals-of-materials-science-fall-2005/resources/f04ps9_sol/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
58f2a3cb0df57d329c003dae8c7daa1f8a3edef13280c313d37c70fa186e201f,text,https://ocw.mit.edu/courses/16-001-unified-engineering-materials-and-structures-fall-2021/download/,ocw.mit.edu,qa,,Physics,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
b062c068eea6b9664aaa5b05aafa3b7d7c18f59d91a2607d60ce773a6085a5c4,text,https://galois.math.ucdavis.edu/doku.php?do=media&id=officers&image=ggamf014.pdf&ns=&tab_details=view,galois.math.ucdavis.edu,qa,,Physics,Calculation,no licence stated,verified,https://galois.math.ucdavis.edu/doku.php?id=start
3ea1606df150bb50d9c83ace6d422004ea4b6644f0a620b14bac357ec7bce0a8,text,http://moller.physics.berkeley.edu/~phys7a/,moller.physics.berkeley.edu,qa,,Physics,Calculation,no licence stated,unverified,
b8f4b6900854bbdf820b20eafb251dd74dd717aacb07af71d11c74cf83dd8866,text,https://physics.umd.edu/courses/Phys601/cohen/Fall10/index.html,physics.umd.edu,qa,,Physics,Calculation,no licence stated,unverified,
955def028b32d94ba611cf78cac2d0f860d2c50b43e83c604766da4f2bc12c94,text,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
1948a80af7981a26e09d85f6558b732b9a085935a8b3c1ad1df3739ff1bab695,text,https://ocw.mit.edu/courses/3-20-materials-at-equilibrium-sma-5111-fall-2003/resources/ps2solns/,ocw.mit.edu,qa,,Physics,Proof,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
f445422bf4dadbc376baf305bc2a139f830b9016f852a735e1fa19c22ade406b,text,https://www.math.harvard.edu/graduate/study-the-qualifying-exam/some-old-qualifying-exams/,www.math.harvard.edu,qa,,Math,Essay,no licence stated,unverified,
ba483c016b1d816c67869ada1954c3bb4ede1638c71fd28aca9e0fead0093257,text,http://www.phys.ufl.edu/~thorn/homepage/qftinfo.html,www.phys.ufl.edu,qa,,Physics,Calculation,no licence stated,unverified,
9bba174e51c94b81c03339f72190da5b924971f701c3f271cb8a95f27fd41e67,text,https://scalettar.physics.ucdavis.edu/p104b/physics104b.html,scalettar.physics.ucdavis.edu,qa,,Physics,Calculation,no licence stated,unverified,
ef50d95da7cff290c5ef9e86eba36ca1ad437da086e0929e378814d2ba375a0c,text,https://web.evanchen.cc/exams/IMO-2015-notes.pdf,web.evanchen.cc,,,Math,Calculation,no licence stated,unverified,
716b605ff1dbf3ad0207b85dc08ab9d59c710ed35ea0d6c2bb9fd1ec21e7d6c2,text,https://web.evanchen.cc/exams/USAMO-2018-notes.pdf,web.evanchen.cc,,,Math,Proof,no licence stated,unverified,
5671a46b49e794bbf4dd63cc50da7c7fb64d9792dfc97505e92f9d204fe59dfc,text,http://robotics.caltech.edu/wiki/index.php/ME_CDS_EE_234,robotics.caltech.edu,qa,,Physics,Essay,no licence stated,unverified,
83d944ce9f3c19a3bda1e8fcfccf090e7660a707fb31351f2b10407f4d190dc1,text,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
534b405d3befd20dff624082d18c2dd1b00f6fb5f987ab2d16ef74efca3f42d7,text,http://users.wfu.edu/ecarlson/qft/index.html,users.wfu.edu,qa,,Physics,Proof,no licence stated,unverified,
f769943dd7b3df2482c17fbf2c02d216afeb5c770d25eda40269ee7d8c7236ee,text,https://ocw.mit.edu/courses/3-012-fundamentals-of-materials-science-fall-2005/download/,ocw.mit.edu,qa,,Chemistry,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
2a5da203e958006b3b3173244bc409a05867aabc8e051363dce69870fce63d75,text,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
e53bc789d6d0634d7dc6f56e0a2a58bad0ffd586875019a845360143926bda97,text,https://physics.montana.edu/grad/qualifyingexam_archive.html,physics.montana.edu,qa,,Physics,Calculation,no licence stated,unverified,
99d40d0ee83444072ba234b86193be566c30569c25e7a57dccf150c256f75a24,text,https://physics.yale.edu/academics/graduate-studies/graduate-student-handbook/qualifying-exam-past-exams,physics.yale.edu,qa,,Physics,Calculation,no licence stated,unverified,
9a5182051d85a02b3887e9c65fba1001c93e76f17c345209447a84d96b5e3e10,text,https://ocw.mit.edu/courses/2-080j-structural-mechanics-fall-2013/pages/quizzes/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
299742e7c22ebd6d93f5daef6b4de53d15b261495b1a6e3ac91f436c7c979c70,text,https://ocw.mit.edu/courses/18-034-honors-differential-equations-spring-2004/pages/exams/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
a7ddbe3dc368cf61b4ce54ab911b602bdc94157b79cdd2cf966db0e719d05609,text,https://www.aapt.org/physicsteam/2013/exams.cfm,www.aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
e5e4211a7e6f284351dd23f26411e71a9eb6cd6557cb362879e52802fda4f529,text,http://www.cs.umd.edu/class/spring2019/cmsc330/,www.cs.umd.edu,qa,,Math,Calculation,no licence stated,unverified,
2034f16424becb19185088a4bbb3e11060ccbe3be11945571fd6fac85d9246be,text,https://ocw.mit.edu/courses/2-171-analysis-and-design-of-digital-control-systems-fall-2006/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
ca04deb8bfa76ef53676399a3a71b68b45794511de719802984984de49efac5a,text,https://ocw.mit.edu/courses/1-85-water-and-wastewater-treatment-engineering-spring-2006/pages/assignments/,ocw.mit.edu,qa,,Other,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
63e65b285089e5e7d9e395bb046747b457a0543d42ed43d28fd91b8d73ca7ff5,text,https://ocw.mit.edu/courses/3-052-nanomechanics-of-materials-and-biomaterials-spring-2007/pages/assignments/,ocw.mit.edu,qa,,Medical,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
72e30ba9d412fc49988d4504b6f28e259b5a47158c3a52a847cae8bed09714fd,text,https://galois.math.ucdavis.edu/doku.php?do=media&id=residency&image=ggamf015.pdf&ns=&tab_details=view,galois.math.ucdavis.edu,qa,,Physics,Calculation,no licence stated,verified,https://galois.math.ucdavis.edu/doku.php?id=start
e90b30424e9641bec610efa82e8a3a7686f4518508af717ba0c9c668520353f3,text,http://users.wfu.edu/ecarlson/particles/index.html,users.wfu.edu,qa,,Physics,Essay,no licence stated,unverified,
50c5439bc22b7a272fa7629afe154c231bff642cc8477328ee7dc960c880f993,text,https://www.pianetachimica.it/giochi/nazioni/USA_2017_Nat_Exam_Part2_andkey.pdf,www.pianetachimica.it,,,Chemistry,Proof,no licence stated,unverified,
9175d6db33f4ccb3657ad5e27f1aa8fa77fc2b858bb5e69f46878774bb73e563,text,https://galois.math.ucdavis.edu/doku.php?do=media&id=prelim_solns&image=ggamf013.pdf&ns=&tab_details=view,galois.math.ucdavis.edu,qa,,Math,Calculation,no licence stated,verified,https://galois.math.ucdavis.edu/doku.php?id=start
132f0486416cfea2bc680e0bce966757edeba9dfba5917d3b542525146f1f0f6,text,http://scipp.ucsc.edu/~haber/ph214/EMFT_Exercises.pdf,scipp.ucsc.edu,book,Electromagnetic Field Theory - Exercises (companion),Physics,Calculation,no licence stated,unverified,
41dbddb60d628944e212948013b661c3a125a7e8a8393d6829a2bfd29ff8499a,text,https://galois.math.ucdavis.edu/doku.php?do=media&id=srag&image=ggamf014.pdf&ns=&tab_details=view,galois.math.ucdavis.edu,qa,,Math,Calculation,no licence stated,verified,https://galois.math.ucdavis.edu/doku.php?id=start
4a9a832335f09cbfee6abb19e8998141bb65e40523bdf84223d619fc9de130ed,text,https://www.physics.rutgers.edu/~haule/501/,www.physics.rutgers.edu,qa,,Physics,Calculation,no licence stated,unverified,
06f61c608388bdd377dacf2eb9aefcda6d262b886807b6035c491461dc9f382f,text,https://web.evanchen.cc/elmo/problems.html,web.evanchen.cc,qa,,Math,Proof,no licence stated,unverified,
21e7284c086a777188debbc846e7060eb6ebdeed60ca8a7c7d093b31165a1b38,text,https://ocw.mit.edu/courses/14-462-advanced-macroeconomics-ii-spring-2004/pages/assignments/,ocw.mit.edu,qa,,Finance,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4b90e9e0a5b72c67d8eb26d4c469ff573fe4b1decc72d0bedf737d79014bde99,text,http://gilrefael.org/ph135/,gilrefael.org,qa,,Physics,Calculation,no licence stated,unverified,
320365b66de868614be20263a926ab1fbb7ad1821e6d67c8b3901a261e4812ae,text,https://ocw.mit.edu/courses/5-80-small-molecule-spectroscopy-and-dynamics-fall-2008/pages/assignments/,ocw.mit.edu,qa,,Chemistry,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d3824c51153099297145a3f857b7dfdaad8aaab1084db3c3d77212fb59a77a27,text,https://ocw.mit.edu/courses/8-07-electromagnetism-ii-fall-2012/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
b9913f46d7bc02c9cea58b7563f9da0e658e067d42c4924aca37920ea7c5fb68,text,https://ocw.mit.edu/courses/6-856j-randomized-algorithms-fall-2002/resources/ans10/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
101dd84966a71b63bec0b304333561ff0131b3bb325c0d6b1b2dad4c638f1d6c,text,https://ocw.mit.edu/courses/2-71-optics-spring-2014/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4f3ffb8654baa6593c909dcedb85d7b29611b3650ac0cdb849ae1105e8888a26,text,https://ocw.mit.edu/courses/6-011-introduction-to-communication-control-and-signal-processing-spring-2010/download/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8afb7d12160c70bd410b04b48d65644cdcede3f86609498bc469e77fcaf6fb68,text,https://physrefs.mit.edu/general-exam-preparation/,physrefs.mit.edu,qa,,Physics,Calculation,no licence stated,unverified,
351aaec0b5fa00c4b3d170ac53e24ccde0d93de55ef2161743dfed14255aef04,text,https://physics.yale.edu/academics/graduate-studies/graduate-student-handbook/qualifying-exam-past-exams,physics.yale.edu,qa,,Physics,Calculation,no licence stated,unverified,
b3c12fc5c05681ea72b5de8c63bd4c511dc08e7ab618e3c841f44c32907da429,text,https://www.phy.cuhk.edu.hk/elearning/physproblems/Rotational_motion.php,www.phy.cuhk.edu.hk,qa,,Physics,Calculation,no licence stated,unverified,
c1e79c7c03599cf2b383e7ce44635473a39bd851ab77401847de48c26e81981c,text,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2005/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
761c4f050b8f97f0d9fc86e22bd18995c74ecb58f1257e8b416a171ea9a53cf3,text,https://www.physics.rutgers.edu/~coleman/mbody.html,www.physics.rutgers.edu,qa,,Physics,Calculation,no licence stated,unverified,
6867cc4d1fad4ccb15a65e589e9ddc00f47ed646706f0f67c0437d4a4bcc3ced,text,https://ocw.mit.edu/courses/2-017j-design-of-electromechanical-robotic-systems-fall-2009/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
3ff61f15f2692772791f265b0b0fbbc0896fb965e76452f9a3c4cd888433be1b,text,https://homepage.physics.uiowa.edu/~jhalekas/teaching/eandm1_2018/notes.html,homepage.physics.uiowa.edu,qa,,Physics,Calculation,no licence stated,unverified,
3e5f489df34192cdc20c054da75c4f9244e7dab41abde9341d3ec6bf6e730f91,text,https://ocw.mit.edu/courses/8-044-statistical-physics-i-spring-2013/resources/mit8_044s13_pss8/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
0be14c5d65f1d19489488c16978bba3b010cbc5bc1c13df85909673a7152c024,text,https://ocw.mit.edu/courses/6-245-multivariable-control-systems-spring-2004/resources/ps6sol_6245_2004/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
22a738ecf81fb6ad7c6b0d5e218435af858b4d52fd54401b334e8fbcde028613,text,https://galois.math.ucdavis.edu/doku.php?do=media&id=housing&image=ggams013.pdf&ns=&tab_details=view,galois.math.ucdavis.edu,qa,,Math,Calculation,no licence stated,verified,https://galois.math.ucdavis.edu/doku.php?id=start
82bc56aeeeb9527affb4bfce0eb4f58dc312648d91a601c0430f1389fe27d6ee,text,https://physics.yale.edu/academics/graduate-studies/graduate-student-handbook/qualifying-exam-past-exams,physics.yale.edu,qa,,Physics,Calculation,no licence stated,unverified,
8c9ed50f01e12a06e933fa400f67276c656f916c4ea864dc266e7f545f910b8e,text,https://www.fys.ku.dk/~jjensen/Lectures.htm,www.fys.ku.dk,qa,,Physics,Calculation,no licence stated,unverified,
a40fc17e598b7d74a2c1909cb0e19a864a81ed681b9f2918cb7db297834b586e,text,https://ocw.mit.edu/courses/14-02-principles-of-macroeconomics-spring-2023/pages/problem-sets/,ocw.mit.edu,qa,,Finance,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
f2b5df5a636300a5dd349f0f94f91adea855c0e01b1f8592764bba1b69c5d50c,text,https://ocw.mit.edu/courses/14-02-principles-of-macroeconomics-spring-2023/resources/mit14_02_s23_quiz3_solutions_pdf/,ocw.mit.edu,qa,,Finance,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
990be17d58f4f47cf9c0ba7911c9cc632246abedf347ea663dc91924d8658c07,text,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
0577cf2defbf35fa4019adbbb46c114432588f7f6e962e8918b92ef80c1fd6aa,text,https://ocw.mit.edu/courses/6-046j-design-and-analysis-of-algorithms-spring-2012/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
f25b8566c7ec8ee4b0a30acce9885d8149bbe41181dda896a5ca622a200f60c5,text,https://ocw.mit.edu/courses/res-6-007-signals-and-systems-spring-2011/resources/mitres_6_007s11_hw26_sol/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
f669d95d48f1f5cd01fbad5ac9a99472d41c7451dba64eed759f0c2293b966fc,text,http://users.wfu.edu/ecarlson/quantum/index2.html,users.wfu.edu,qa,,Physics,Calculation,no licence stated,unverified,
3f3139488480cbfff40edc873750435e3079dfea40f10913dbe5646ae4812dce,text,https://abinitiomp.org/teaching/mtle6120/,abinitiomp.org,qa,,Physics,Calculation,no licence stated,unverified,
302dba2b6b3e440cfe5e9c93d35f4cc42f92cc41fb7ff1fa16f3581bab03740d,text,https://ocw.mit.edu/courses/2-71-optics-spring-2014/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
cb5882f2fb0daabef384bc300e227a9383e84d74e0a6651eca69a7863674f5f3,text,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
1315e96924af2706a48484aa88a98c1acb35c2e3467d29102942d62637940aaf,text,https://ocw.mit.edu/courses/6-642-continuum-electromechanics-fall-2008/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
c2583b8a42b7f84c2ff3689cdf82fb2daa31fa53736906c7da40f4774334d35d,text,https://webhome.phy.duke.edu/~mehen/315/hw.html,webhome.phy.duke.edu,qa,,Physics,Calculation,no licence stated,unverified,
e883f2e14204ad44ff36c83ab07e4ebd5d54b34439a8b8e5a4202b96736ebf4d,text,https://ocw.mit.edu/courses/16-001-unified-engineering-materials-and-structures-fall-2021/pages/problem-sets2/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
96732b2bd907ebd798f1397259e80fdd484eb8c80ea3944e1f5a14f9fcf52132,text,https://www.brumo.org/archive,www.brumo.org,qa,,Math,Calculation,no licence stated,unverified,
f6b6a645a7e852adddb29c4e68cf67d4317fbe2b71222cf39909a9c325b3e458,text,https://web.evanchen.cc/exams/USAMO-2019-notes.pdf,web.evanchen.cc,,,Math,Essay,no licence stated,unverified,
620fc16017990ad114198e10896949eeddc1e2f93b6850a4f428f7b1f6467eaa,text,https://metaphor.ethz.ch/x/2023/hs/401-0353-00L/,metaphor.ethz.ch,qa,,Math,Essay,no licence stated,unverified,
af26ef014affed28d78a21eab38fe67bf9b9e0559031385f56f558737a98120a,text,https://dornsife.usc.edu/mgsa/qualifying-exams/applied-probability/,dornsife.usc.edu,qa,,Math,Calculation,no licence stated,unverified,
64bed4365a218ada6fa4210d628cb3a9a374b922fcc80b71271c2371a2f56df7,text,https://physrefs.mit.edu/general-exam-preparation/,physrefs.mit.edu,qa,,Physics,Calculation,no licence stated,unverified,
8a83d0ca64082752eb96795bfb6dd31865b5ca111371f3df51ea9d8d016f9e4a,text,https://ocw.mit.edu/courses/7-013-introductory-biology-spring-2013/resources/mit7_013s13_pset_2sol/,ocw.mit.edu,qa,,Biology,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4a1d9401730ca6ed5da07dc9234765cec6839699b9f7de0f9eb4e857a10102be,text,https://ocw.mit.edu/courses/8-311-electromagnetic-theory-spring-2004/resources/solution9/,ocw.mit.edu,qa,,Physics,Proof,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4d3cef8eb4694fc216d6528f98061889127355431b5fcc7b090b0582b99f7c1d,text,https://ocw.mit.edu/courses/14-471-public-economics-i-fall-2012/download/,ocw.mit.edu,qa,,Finance,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
20f8ca1c9c57ae32858a738410f43cc9344943db3ea9a95d68b3c7813b8f72bb,text,https://www-users.cse.umn.edu/~garrett/m/algebra/,www-users.cse.umn.edu,qa,,Math,Calculation,no licence stated,unverified,
d4665ee0fea2bb25b1babde3824201a0b03d86ec80989e8189ab3f5152fd8bf3,text,https://ocw.mit.edu/courses/2-611-marine-power-and-propulsion-fall-2006/resources/ps5_soln/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
58b37392b360b7c6e2f9a30c729186348195ff98156ff08cf04aa7a0899ff6b3,text,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2005/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
6da20e90d1c9cbf249f72c93f228cc4a9c3034dcb11996cf4cb1dc7d0c07b4d3,text,https://www.math.harvard.edu/graduate/study-the-qualifying-exam/some-old-qualifying-exams/,www.math.harvard.edu,qa,,Math,Calculation,no licence stated,unverified,
ac2031cf75d740d1d8a104e6c00e363fecd81f460e3d5b1b9e490c997f40854b,text,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
6959f0a241ce180449a47179018c87456029529e4da4945dcb393d76448d6134,text,https://ocw.mit.edu/courses/6-451-principles-of-digital-communication-ii-spring-2005/pages/exams/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8f3350371192059d5f52915ae9f5439be8d4492098295670e1b5115d2773bacd,text,http://gilrefael.org/ph135/,gilrefael.org,qa,,Physics,Calculation,no licence stated,unverified,
7fa82dd155dc9d69eb8fce89391e600735102a59d2cbd19ce49bba762dd332d3,text,https://physrefs.mit.edu/general-exam-preparation/,physrefs.mit.edu,qa,,Physics,Calculation,no licence stated,unverified,
2219ff7a229c0a7b0cff164e89e285217d9a9ef030c3011c2f9373a766e412ff,text,https://ocw.mit.edu/courses/14-123-microeconomic-theory-iii-spring-2015/download/,ocw.mit.edu,qa,,Finance,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
23585709560fcf8113baab80490babff825aaee0b5fdd5d9d6e0982fea4f5392,text,https://ocw.mit.edu/courses/6-642-continuum-electromechanics-fall-2008/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
ba3fab37155ee8e36f7b08a19ea4d4914f69dbc6a584a540a818e4640ba70b6b,text,http://users.wfu.edu/ecarlson/gr/index.html,users.wfu.edu,qa,,Physics,Calculation,no licence stated,unverified,
01a3996199f206c68cb3df867e4f2bbd93d4f1b04ce3b3bea96e00957df18d94,text,https://ocw.mit.edu/courses/6-685-electric-machines-fall-2013/pages/assignments/,ocw.mit.edu,qa,,Physics,Proof,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
3cbc279aec6934ba528166a51caf95c2d9e42d6fbc3bb0dc4a3f3b633235622f,text,https://ocw.mit.edu/courses/14-41-public-finance-and-public-policy-fall-2010/pages/assignments/,ocw.mit.edu,qa,,Finance,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
e10010fa7cfa1a4da0affc37caad067af3469c1efd67557988e12d51952ea517,text,https://ocw.mit.edu/courses/6-245-multivariable-control-systems-spring-2004/pages/assignments/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
62646b6dde21e1703b76973ac09a0938cd353658281c5c5767120677248b30ef,mm,https://ocw.mit.edu/courses/6-541j-speech-communication-spring-2004/pages/assignments/,ocw.mit.edu,qa,,Other,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
9357bf2b5989dafa840084852d7bf059ed608a21fdc6d076935bd9cd8e55e8d0,mm,https://ocw.mit.edu/courses/6-341-discrete-time-signal-processing-fall-2005/pages/assignments/,ocw.mit.edu,qa,,Math,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d329306f26b2d7ca685212cb9253d53bad6dce42af7b723f0b73b981cd642939,mm,https://ocw.mit.edu/courses/6-013-electromagnetics-and-applications-spring-2009/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
531bc6a4b49f4bf0e3f4fa69913f7c9a93619c3ec008ba128ce700e460f5e49d,mm,https://ocw.mit.edu/courses/7-03-genetics-fall-2004/download/,ocw.mit.edu,qa,,Biology,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
2cca9e69631774582fe6738c0fafb80c2738cae85a04f54de675b5e5288b1921,mm,https://www.aapt.org/physicsteam/PT-exams.cfm,www.aapt.org,qa,,Physics,Calculation,no licence stated,verified,https://www.aapt.org/physicsteam/PT-exams.cfm
cff34d633164b773c2ca9e5afdd7ee90a803ebcca5640b72e1cea96b380d406d,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2005/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
c28ccf4a4007f40200b5e2806bc9c8a28d97715c35b28a0fe5c383f58a88069a,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2005/pages/assignments/,ocw.mit.edu,qa,,Physics,Proof,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
c6a81d50ba7c330f76d11fa48172cdcb29c00d4995fb7b3adaeaf08c3a074955,mm,https://ocw.mit.edu/courses/6-262-discrete-stochastic-processes-spring-2011/pages/exams/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
a96a7f3056321d4f948a5bfe3538c27a91526e5a6df770fb2bd61e955d8afde1,mm,https://ocw.mit.edu/courses/16-881-robust-system-design-summer-1998/pages/exams/,ocw.mit.edu,qa,,Other,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4e58686028dc27f5534ce5582a01540c633f1fedeed0a6c60ed049c401c3c783,mm,https://ocw.mit.edu/courses/2-004-systems-modeling-and-control-ii-fall-2007/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
5dbe259309812c2ae1109a980340a9d959a67b69aa4a23a4a54eaedd18f7a7cf,mm,https://ocw.mit.edu/courses/16-001-unified-engineering-materials-and-structures-fall-2021/pages/problem-sets2/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
7e0d7d0cdb3be71b3a6a0086b6fdcef0081aa5f27c023e95c91d9506369e468d,mm,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-2-solutions-spring-2010/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
9e4b8ada91e9bbd49228fb8f0c6d120ce2556405fcbb5d2d6b97736578c24af3,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/resources/mit6_641s09_sol_pset_opt/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
0101ffc95cf608927887dd75b56bcef5be2aabb6be3a89c7e21ffb7d1e544830,mm,https://ipho.olimpicos.net/pdf/IPhO_2025_Q2.pdf,ipho.olimpicos.net,,,Physics,Proof,no licence stated,verified,https://ipho.olimpicos.net/
92813319ee075b6d6f445da524585d95268faddfeb7c8f0955843075df8ca810,mm,https://www.physics.harvard.edu/sites/g/files/omnuum6476/files/physics/files/prob19.pdf,www.physics.harvard.edu,,,Physics,Calculation,no licence stated,unverified,
faff65dc2aa9927098d5efcec2e4827946ef2f51c272fd293a3dc032f3fca823,mm,https://ocw.mit.edu/courses/3-052-nanomechanics-of-materials-and-biomaterials-spring-2007/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
7e1f42f6f5929c18273200f5f13327492c682e4be9f2b5540b6acd94415927c5,mm,https://ocw.mit.edu/courses/2-60j-fundamentals-of-advanced-energy-conversion-spring-2020/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
aaf6d231e53d78a9e3d10435d7445146f4c0ffa0d5e6a2c825b332dfb952f64a,mm,https://ocw.mit.edu/courses/20-462j-molecular-principles-of-biomaterials-spring-2006/pages/assignments/,ocw.mit.edu,qa,,Chemistry,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
dd6c82a07fa6da10fd61e10b18c7fde59f2f29cf899d8f19e22195d1a844cba8,mm,https://www.cis.upenn.edu/~mkearns/teaching/NetworkedLife/nwlife17.html,www.cis.upenn.edu,qa,,Other,Calculation,no licence stated,unverified,
